ts,rpm,coolant_c,oil_c,iat_c,maf_kgph,vbatt_v,load_pct,thr_raw,thr2_raw,b0,b1,b2,b3,b4,b5,b6,b7,b8,b9,b10,b11,b12,b13,b14,b15,b16,b17,b18,b19,b20,b21,b22,b23,b24,b25,b26,b27,b28,b29,b30,b31
1768549273.2589574,1069,21.0,17.278431260000005,6.0,19.7,13.7,61.9607843137255,0,0,18,38,160,4,45,0,0,0,0,197,85,92,82,71,230,5,222,237,196,158,247,141,72,137,128,0,128,0,185,128,0,0
1768549273.3867674,1074,21.0,17.278431260000005,5.25,19.4,13.7,61.9607843137255,0,0,18,38,160,4,50,0,0,0,0,194,85,92,82,71,230,5,215,237,148,158,218,141,71,137,128,0,128,0,185,128,0,0
1768549273.6442697,1070,21.0,17.278431260000005,6.0,19.5,13.7,61.9607843137255,0,0,18,38,160,4,46,0,0,0,0,195,85,92,82,71,230,5,211,237,68,158,108,141,72,137,128,0,128,0,185,128,0,0
1768549273.7706459,1084,21.0,17.278431260000005,6.0,19.8,13.7,61.9607843137255,0,0,18,38,160,4,60,0,0,0,0,198,85,92,82,71,231,5,207,236,238,158,80,141,72,137,128,0,128,0,185,128,0,0
1768549273.962464,1082,21.0,17.278431260000005,5.25,19.6,13.7,61.9607843137255,0,0,18,38,160,4,58,0,0,0,0,196,85,92,82,71,231,5,202,236,162,158,80,141,71,137,128,0,128,0,181,128,0,0
1768549274.058407,1087,21.0,17.278431260000005,5.25,19.3,13.7,61.9607843137255,0,0,18,38,160,4,63,0,0,0,0,193,85,92,82,71,231,5,192,236,122,158,53,141,71,137,128,0,128,0,181,128,0,0
1768549274.1863804,1076,21.0,17.278431260000005,6.0,18.8,13.7,61.9607843137255,0,0,18,38,160,4,52,0,0,0,0,188,85,92,82,71,230,5,171,236,82,158,25,140,72,137,128,0,128,0,181,128,0,0
1768549274.3783123,1071,21.0,17.278431260000005,6.0,19.0,13.7,61.568627450980394,0,0,18,38,160,4,47,0,0,0,0,190,85,92,82,71,230,5,182,236,0,157,225,141,72,137,128,0,128,0,181,128,0,0
1768549274.5702577,1069,21.0,17.278431260000005,6.75,19.4,13.7,61.568627450980394,0,0,18,38,160,4,45,0,0,0,0,194,85,92,82,71,230,5,187,235,174,157,169,140,73,137,128,0,128,0,181,128,0,0
1768549274.7621548,1072,21.0,17.278431260000005,6.75,19.4,13.7,61.9607843137255,0,0,18,38,160,4,48,0,0,0,0,194,85,92,82,71,230,5,193,235,110,158,219,139,73,137,128,0,128,0,181,128,0,0
1768549274.8580945,1070,21.0,17.278431260000005,6.75,19.5,13.7,61.9607843137255,0,0,18,38,160,4,46,0,0,0,0,195,85,92,82,71,230,5,196,235,82,158,52,140,73,137,128,0,128,0,181,128,0,0
1768549274.986311,1076,21.0,17.278431260000005,6.0,19.7,13.7,61.568627450980394,0,0,18,38,160,4,52,0,0,0,0,197,85,92,82,71,230,5,190,235,34,157,86,140,72,137,128,0,128,0,177,128,0,0
1768549275.2442596,1072,21.0,17.278431260000005,6.75,19.0,13.7,61.568627450980394,0,0,18,38,160,4,48,0,0,0,0,190,85,92,82,71,230,5,174,234,224,157,58,140,73,137,128,0,128,0,177,128,0,0
1768549275.370101,1064,21.0,17.278431260000005,6.75,19.2,13.7,61.568627450980394,0,0,18,38,160,4,40,0,0,0,0,192,85,92,82,71,229,5,161,234,146,157,3,139,73,137,128,0,128,0,177,128,0,0
1768549275.5618856,1066,21.0,17.278431260000005,6.0,19.2,13.7,61.1764705882353,0,0,18,38,160,4,42,0,0,0,0,192,85,92,82,71,230,5,167,234,72,156,231,141,72,137,128,0,128,0,177,128,0,0
1768549275.6582365,1058,21.0,17.278431260000005,6.0,19.2,13.7,61.1764705882353,0,0,18,38,160,4,34,0,0,0,0,192,85,92,82,71,229,5,169,234,44,156,203,140,72,137,128,0,128,0,177,128,0,0
1768549275.7541435,1060,21.0,17.278431260000005,6.75,19.2,13.7,61.1764705882353,0,0,18,38,160,4,36,0,0,0,0,192,85,92,82,71,229,5,173,234,4,156,203,140,73,137,128,0,128,0,177,128,0,0
1768549275.8819063,1057,21.0,17.278431260000005,6.0,19.2,13.7,61.9607843137255,0,0,18,38,160,4,33,0,0,0,0,192,85,92,82,71,228,5,168,233,220,158,80,141,72,137,128,0,128,0,177,128,0,0
1768549276.074022,1065,21.75,17.278431260000005,6.75,19.2,13.7,61.1764705882353,0,0,18,38,160,4,41,0,0,0,0,192,85,93,82,71,230,5,173,233,144,156,176,139,73,137,128,0,128,0,173,128,0,0
1768549276.2656834,1057,21.75,17.278431260000005,6.0,18.6,13.7,61.568627450980394,0,0,18,38,160,4,33,0,0,0,0,186,85,93,82,71,229,5,114,233,88,157,57,141,72,137,128,0,128,0,173,128,0,0
1768549276.4734533,1055,21.75,17.278431260000005,6.75,19.2,13.7,61.568627450980394,0,0,18,38,160,4,31,0,0,0,0,192,85,93,82,71,229,5,139,233,20,157,3,140,73,137,128,0,128,0,173,128,0,0
1768549276.6651926,1053,21.75,17.278431260000005,6.0,18.8,13.7,61.1764705882353,0,0,18,38,160,4,29,0,0,0,0,188,85,93,82,71,229,5,158,232,216,156,176,142,72,137,128,0,128,0,173,128,0,0
1768549276.9209116,1064,21.75,17.278431260000005,6.0,18.8,13.7,60.392156862745104,0,0,18,38,160,4,40,0,0,0,0,188,85,93,82,71,228,5,128,232,114,154,216,140,72,137,128,0,128,0,173,128,0,0
1768549277.0808177,1049,21.75,17.278431260000005,7.5,18.5,13.6,60.7843137254902,0,0,18,38,160,4,25,0,0,0,0,185,85,93,82,71,228,5,122,232,68,155,14,140,74,136,128,0,128,0,169,128,0,0
1768549277.2728617,1061,21.75,17.278431260000005,6.0,18.8,13.7,60.392156862745104,0,0,18,38,160,4,37,0,0,0,0,188,85,93,82,71,228,5,126,231,250,154,187,141,72,137,128,0,128,0,169,128,0,0
1768549277.46472,1055,21.75,17.278431260000005,7.5,18.6,13.6,60.392156862745104,0,0,18,38,160,4,31,0,0,0,0,186,85,93,82,71,228,5,123,231,188,154,158,139,74,136,128,0,128,0,169,128,0,0
1768549277.5607188,1059,21.75,17.278431260000005,6.0,18.8,13.7,60.392156862745104,0,0,18,38,160,4,35,0,0,0,0,188,85,93,82,71,228,5,120,231,148,154,50,141,72,137,128,0,128,0,169,128,0,0
1768549277.6567268,1044,21.75,17.278431260000005,6.0,18.4,13.7,60.392156862745104,0,0,18,38,160,4,20,0,0,0,0,184,85,93,82,71,227,5,115,231,130,154,160,140,72,137,128,0,128,0,169,128,0,0
1768549277.7524796,1064,21.75,17.278431260000005,7.5,18.6,13.7,60.392156862745104,0,0,18,38,160,4,40,0,0,0,0,186,85,93,82,71,229,5,115,231,92,154,22,138,74,137,128,0,128,0,169,128,0,0
1768549277.880319,1057,21.75,17.278431260000005,6.75,18.3,13.7,59.6078431372549,0,0,18,38,160,4,33,0,0,0,0,183,85,93,82,71,228,5,110,231,52,152,228,141,73,137,128,0,128,0,169,128,0,0
1768549278.0722275,1049,21.75,17.278431260000005,7.5,18.2,13.7,59.6078431372549,0,0,18,38,160,4,25,0,0,0,0,182,85,93,82,71,227,5,106,230,250,152,144,139,74,137,128,0,128,0,165,128,0,0
1768549278.2640138,1057,21.75,17.278431260000005,6.75,18.1,13.7,59.6078431372549,0,0,18,38,160,4,33,0,0,0,0,181,85,93,82,71,227,5,86,230,204,152,117,140,73,137,128,0,128,0,165,128,0,0
1768549278.3601413,1050,21.75,17.278431260000005,7.5,17.8,13.7,59.6078431372549,0,0,18,38,160,4,26,0,0,0,0,178,85,93,82,71,227,5,86,230,168,152,88,139,74,137,128,0,128,0,165,128,0,0
1768549278.456129,1050,21.75,17.278431260000005,7.5,17.9,13.7,59.6078431372549,0,0,18,38,160,4,26,0,0,0,0,179,85,93,82,71,227,5,84,230,144,152,62,139,74,137,128,0,128,0,165,128,0,0
1768549278.5840816,1051,21.75,17.278431260000005,6.0,18.0,13.7,59.6078431372549,0,0,18,38,160,4,27,0,0,0,0,180,85,93,82,71,227,5,78,230,110,152,62,140,72,137,128,0,128,0,165,128,0,0
1768549278.7919042,1050,21.75,17.278431260000005,7.5,18.4,13.7,59.6078431372549,0,0,18,38,160,4,26,0,0,0,0,184,85,93,82,71,227,5,81,230,48,152,6,140,74,137,128,0,128,0,165,128,0,0
1768549279.00003,1059,21.75,17.278431260000005,8.25,18.1,13.7,59.21568627450981,0,0,18,38,160,4,35,0,0,0,0,181,85,93,82,71,227,5,75,229,226,151,151,139,75,137,128,0,128,0,161,128,0,0
1768549279.175678,1044,21.75,17.278431260000005,6.75,18.1,13.7,59.21568627450981,0,0,18,38,160,4,20,0,0,0,0,181,85,93,82,71,226,5,76,229,176,151,233,140,73,137,128,0,128,0,161,128,0,0
1768549279.3678594,1053,21.75,17.278431260000005,7.5,18.4,13.7,59.21568627450981,0,0,18,38,160,4,29,0,0,0,0,184,85,93,82,71,228,5,81,229,124,151,179,138,74,137,128,0,128,0,161,128,0,0
1768549279.5594661,1047,21.75,17.278431260000005,6.75,18.5,13.7,59.21568627450981,0,0,18,38,160,4,23,0,0,0,0,185,85,93,82,71,226,5,91,229,56,151,123,140,73,137,128,0,128,0,161,128,0,0
1768549279.655362,1041,21.75,17.278431260000005,6.75,17.8,13.7,59.21568627450981,0,0,18,38,160,4,17,0,0,0,0,178,85,93,82,71,226,5,88,229,38,151,151,139,73,137,128,0,128,0,161,128,0,0
1768549279.7831652,1045,21.75,17.278431260000005,7.5,18.1,13.7,59.21568627450981,0,0,18,38,160,4,21,0,0,0,0,181,85,93,82,71,227,5,85,229,10,151,95,139,74,137,128,0,128,0,161,128,0,0
1768549279.9911225,1054,21.75,17.278431260000005,7.5,17.9,13.7,59.21568627450981,0,0,18,38,160,4,30,0,0,0,0,179,85,93,82,71,228,5,79,228,204,151,68,138,74,137,128,0,128,0,157,128,0,0
1768549280.1512177,1043,21.75,17.278431260000005,6.75,17.4,13.7,59.21568627450981,0,0,18,38,160,4,19,0,0,0,0,174,85,93,82,71,226,5,73,228,140,151,39,140,73,137,128,0,128,0,157,128,0,0
1768549280.2790332,1051,21.75,17.278431260000005,6.75,18.1,13.7,59.21568627450981,0,0,18,38,160,4,27,0,0,0,0,181,85,93,82,71,227,5,69,228,98,151,39,139,73,137,128,0,128,0,157,128,0,0
1768549280.4710763,1055,21.75,17.278431260000005,7.5,17.9,13.7,58.82352941176471,0,0,18,38,160,4,31,0,0,0,0,179,85,93,82,71,228,5,68,228,26,150,239,139,74,137,128,0,128,0,157,128,0,0
1768549280.6629996,1046,22.5,17.278431260000005,7.5,17.8,13.7,58.82352941176471,0,0,18,38,160,4,22,0,0,0,0,178,85,94,82,71,227,5,47,228,28,150,73,138,74,137,128,0,128,0,157,128,0,0
1768549280.7587187,1049,22.5,17.278431260000005,8.25,17.7,13.7,58.43137254901961,0,0,18,38,160,4,25,0,0,0,0,177,85,94,82,71,227,5,62,227,242,149,220,139,75,137,128,0,128,0,157,128,0,0
1768549280.8547785,1041,22.5,17.278431260000005,6.75,17.8,13.7,58.43137254901961,0,0,18,38,160,4,17,0,0,0,0,178,85,94,82,71,226,5,59,227,224,149,246,140,73,137,128,0,128,0,157,128,0,0
1768549280.9824047,1045,22.5,17.278431260000005,6.75,17.2,13.6,58.82352941176471,0,0,18,38,160,4,21,0,0,0,0,172,85,94,82,71,227,5,41,227,188,150,46,138,73,136,128,0,128,0,153,128,0,0
1768549281.1745858,1048,22.5,17.278431260000005,7.5,17.8,13.7,58.82352941176471,0,0,18,38,160,4,24,0,0,0,0,178,85,94,82,71,227,5,52,227,118,150,18,139,74,137,128,0,128,0,153,128,0,0
1768549281.3826845,1044,22.5,17.278431260000005,8.25,17.9,13.7,58.82352941176471,0,0,18,38,160,4,20,0,0,0,0,179,85,94,82,71,227,5,54,227,70,150,47,138,75,137,128,0,128,0,153,128,0,0
1768549281.5900824,1055,22.5,17.278431260000005,7.5,18.0,13.7,58.82352941176471,0,0,18,38,160,4,31,0,0,0,0,180,85,94,82,71,228,5,55,227,2,150,46,139,74,137,128,0,128,0,153,128,0,0
1768549281.7819421,1055,22.5,17.278431260000005,8.25,17.8,13.7,58.43137254901961,0,0,18,38,160,4,31,0,0,0,0,178,85,94,82,71,227,5,57,226,206,149,108,138,75,137,128,0,128,0,153,128,0,0
1768549281.9738684,1053,22.5,17.278431260000005,7.5,17.8,13.7,58.03921568627452,0,0,18,38,160,4,29,0,0,0,0,178,85,94,82,71,227,5,53,226,206,148,87,139,74,137,128,0,128,0,153,128,0,0
1768549282.1658182,1049,22.5,17.278431260000005,7.5,17.5,13.7,58.03921568627452,0,0,18,38,160,4,25,0,0,0,0,175,85,94,82,71,226,5,40,226,206,148,31,140,74,137,128,0,128,0,153,128,0,0
1768549282.35764,1045,22.5,17.278431260000005,9.0,17.4,13.6,58.03921568627452,0,0,18,38,160,4,21,0,0,0,0,174,85,94,82,71,226,5,37,226,206,148,31,138,76,136,128,0,128,0,153,128,0,0
1768549282.4855757,1042,22.5,17.278431260000005,7.5,17.4,13.7,58.03921568627452,0,0,18,38,160,4,18,0,0,0,0,174,85,94,82,71,225,5,26,226,206,148,113,138,74,137,128,0,128,0,153,128,0,0
1768549282.6774871,1040,22.5,17.278431260000005,9.0,17.4,13.7,58.03921568627452,0,0,18,38,160,4,16,0,0,0,0,174,85,94,82,70,225,5,25,226,206,148,113,137,76,137,128,0,128,0,153,128,0,0
1768549282.9352841,1038,22.5,17.278431260000005,7.5,17.4,13.7,58.03921568627452,0,0,18,38,160,4,14,0,0,0,0,174,85,94,82,70,225,5,28,226,206,148,87,139,74,137,128,0,128,0,153,128,0,0
1768549283.061266,1037,22.5,17.278431260000005,9.0,17.2,13.7,58.03921568627452,0,0,18,38,160,4,13,0,0,0,0,172,85,94,82,71,225,5,26,226,206,148,31,138,76,137,128,0,128,0,153,128,0,0
1768549283.1892157,1027,22.5,17.278431260000005,7.5,17.3,13.6,58.03921568627452,0,0,18,38,160,4,3,0,0,0,0,173,85,94,82,71,223,5,26,226,206,148,86,139,74,136,128,0,128,0,153,128,0,0
1768549283.3811655,1041,22.5,17.278431260000005,9.0,17.5,13.7,58.03921568627452,0,0,18,38,160,4,17,0,0,0,0,175,85,94,82,71,225,5,30,226,206,148,87,137,76,137,128,0,128,0,153,128,0,0
1768549283.5730467,1049,22.5,17.278431260000005,7.5,17.1,13.7,58.03921568627452,0,0,18,38,160,4,25,0,0,0,0,171,85,94,82,70,226,5,23,226,206,148,86,139,74,137,128,0,128,0,153,128,0,0
1768549283.7648976,1044,22.5,17.278431260000005,7.5,17.3,13.7,58.03921568627452,0,0,18,38,160,4,20,0,0,0,0,173,85,94,82,70,226,5,16,226,206,148,31,138,74,137,128,0,128,0,153,128,0,0
1768549283.8608437,1042,22.5,17.278431260000005,7.5,17.5,13.7,58.03921568627452,0,0,18,38,160,4,18,0,0,0,0,175,85,94,82,70,225,5,19,226,206,148,87,139,74,137,128,0,128,0,153,128,0,0
1768549283.9896295,1028,22.5,17.278431260000005,7.5,17.3,13.6,58.03921568627452,0,0,18,38,160,4,4,0,0,0,0,173,85,94,82,70,223,5,23,226,206,148,113,138,74,136,128,0,128,0,153,128,0,0
1768549284.1806974,1034,22.5,17.278431260000005,7.5,17.4,13.7,58.03921568627452,0,0,18,38,160,4,10,0,0,0,0,174,85,94,82,70,224,5,27,226,206,148,87,139,74,137,128,0,128,0,153,128,0,0
1768549284.373038,1035,22.5,17.278431260000005,8.25,17.3,13.6,58.03921568627452,0,0,18,38,160,4,11,0,0,0,0,173,85,94,82,70,225,5,30,226,206,148,87,138,75,136,128,0,128,0,153,128,0,0
1768549284.5805588,1017,23.25,17.278431260000005,7.5,17.4,13.7,58.43137254901961,0,0,18,38,160,3,249,0,0,0,0,174,85,95,82,70,222,5,39,226,206,149,80,139,74,137,128,0,128,0,153,128,0,0
1768549284.7726176,1031,23.25,17.278431260000005,8.25,17.5,13.7,58.03921568627452,0,0,18,38,160,4,7,0,0,0,0,175,85,95,82,70,223,5,52,226,206,148,170,138,75,137,128,0,128,0,153,128,0,0
1768549284.9803607,1037,23.25,17.278431260000005,8.25,17.1,13.6,57.64705882352941,0,0,18,38,160,4,13,0,0,0,0,171,85,95,82,70,224,5,40,226,206,147,66,138,75,136,128,0,128,0,153,128,0,0
1768549285.1725223,1047,23.25,17.278431260000005,7.5,17.1,13.7,56.86274509803922,0,0,18,38,160,4,23,0,0,0,0,171,85,95,82,70,225,5,16,226,206,145,217,139,74,137,128,0,128,0,153,128,0,0
1768549285.3800929,1039,23.25,17.278431260000005,8.25,16.6,13.7,56.86274509803922,0,0,18,38,160,4,15,0,0,0,0,166,85,95,82,70,225,4,188,226,206,145,243,137,75,137,128,0,128,0,153,128,0,0
1768549285.572083,1038,23.25,17.278431260000005,7.5,16.7,13.7,56.86274509803922,0,0,18,38,160,4,14,0,0,0,0,167,85,95,82,70,225,4,247,226,206,145,243,138,74,137,128,0,128,0,153,128,0,0
1768549285.7801554,1041,23.25,17.278431260000005,8.25,17.0,13.7,56.86274509803922,0,0,18,38,160,4,17,0,0,0,0,170,85,95,82,70,224,4,247,226,206,145,217,138,75,137,128,0,128,0,153,128,0,0
1768549285.987955,1035,23.25,17.278431260000005,8.25,16.8,13.6,56.86274509803922,0,0,18,38,160,4,11,0,0,0,0,168,85,95,82,70,224,4,245,226,206,145,243,137,75,136,128,0,128,0,153,128,0,0
1768549286.179747,1033,23.25,17.278431260000005,7.5,16.9,13.7,56.86274509803922,0,0,18,38,160,4,9,0,0,0,0,169,85,95,82,70,223,4,248,226,206,145,217,139,74,137,128,0,128,0,153,128,0,0
1768549286.3717248,1039,23.25,17.278431260000005,9.0,17.0,13.7,56.86274509803922,0,0,18,38,160,4,15,0,0,0,0,170,85,95,82,70,224,4,250,226,206,145,217,138,76,137,128,0,128,0,153,128,0,0
1768549286.5792215,1032,23.25,17.278431260000005,8.25,17.0,13.7,56.86274509803922,0,0,18,38,160,4,8,0,0,0,0,170,85,95,82,70,223,4,249,226,206,145,217,138,75,137,128,0,128,0,153,128,0,0
1768549286.7713,1042,23.25,17.278431260000005,8.25,16.9,13.7,56.86274509803922,0,0,18,38,160,4,18,0,0,0,0,169,85,95,82,70,225,4,247,226,206,145,217,138,75,137,128,0,128,0,153,128,0,0
1768549286.9631832,1024,23.25,17.278431260000005,8.25,16.8,13.6,56.86274509803922,0,0,18,38,160,4,0,0,0,0,0,168,85,95,82,70,222,4,238,226,206,145,243,137,75,136,128,0,128,0,153,128,0,0
1768549287.0590599,1038,23.25,17.278431260000005,9.75,16.9,13.7,56.86274509803922,0,0,18,38,160,4,14,0,0,0,0,169,85,95,82,70,224,4,243,226,206,145,217,137,77,137,128,0,128,0,153,128,0,0
1768549287.1549778,1036,23.25,17.278431260000005,8.25,17.0,13.7,56.86274509803922,0,0,18,38,160,4,12,0,0,0,0,170,85,95,82,70,224,4,244,226,206,145,216,138,75,137,128,0,128,0,153,128,0,0
1768549287.2827673,1029,23.25,17.278431260000005,8.25,16.8,13.7,56.86274509803922,0,0,18,38,160,4,5,0,0,0,0,168,85,95,82,70,223,4,246,226,206,145,217,138,75,137,128,0,128,0,153,128,0,0
1768549287.4908886,1020,23.25,17.278431260000005,8.25,17.0,13.7,57.64705882352941,0,0,18,38,160,3,252,0,0,0,0,170,85,95,82,70,222,5,5,226,206,147,92,138,75,137,128,0,128,0,153,128,0,0
1768549287.6508927,1016,23.25,17.278431260000005,9.0,17.4,13.7,57.64705882352941,0,0,18,38,160,3,248,0,0,0,0,174,85,95,82,70,222,5,16,226,206,147,175,137,76,137,128,0,128,0,153,128,0,0
1768549287.7786043,1034,23.25,17.278431260000005,9.0,17.0,13.7,57.64705882352941,0,0,18,38,160,4,10,0,0,0,0,170,85,95,82,70,223,5,25,226,206,147,121,137,76,137,128,0,128,0,153,128,0,0
1768549287.9710011,1037,23.25,17.278431260000005,8.25,17.1,13.7,57.254901960784316,0,0,18,38,160,4,13,0,0,0,0,171,85,95,82,70,224,5,19,226,206,146,44,138,75,137,128,0,128,0,153,128,0,0
1768549288.1629999,1040,23.25,17.278431260000005,9.0,16.8,13.7,56.86274509803922,0,0,18,38,160,4,16,0,0,0,0,168,85,95,82,70,224,5,5,226,206,145,217,137,76,137,128,0,128,0,153,128,0,0
1768549288.2578893,1031,23.25,17.278431260000005,0.75,16.7,13.7,57.254901960784316,0,0,18,38,160,4,7,0,0,0,0,167,85,95,82,70,223,4,212,226,206,146,237,138,65,137,128,0,128,0,153,128,0,0
1768549288.386062,990,23.25,17.278431260000005,-0.75,17.1,13.7,58.03921568627452,0,0,18,38,160,3,222,0,0,0,0,171,85,95,82,70,218,4,224,226,206,148,224,137,63,137,128,0,128,0,153,128,0,0
1768549288.57811,999,24.0,17.278431260000005,5.25,17.3,13.7,57.254901960784316,0,0,18,38,160,3,231,0,0,0,0,173,85,96,82,70,220,5,231,226,206,146,210,138,71,137,128,0,128,0,153,128,0,0
